area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,qtrly_estabs,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_chg,oty_qtrly_estabs_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
39041,5,522110,78,0,2020,4,,64,936,933,936,19495983,403946,22917,1604,,1.4,1.11,1.11,1.12,1.07,0.82,2.93,0.96,,2,3.2,24,2.6,15,1.6,29,3.2,1739006,9.8,-63414,-13.6,-1397,-5.7,107,7.1
39041,5,52212,77,0,2020,4,,4,30,30,29,700334,9567,97,1816,,1.02,0.53,0.53,0.51,0.63,0.19,0.12,1.22,,0,0.0,0,0.0,-2,-6.2,-2,-6.5,182133,35.1,-28945,-75.2,-246,-71.7,530,41.2
39041,5,522120,78,0,2020,4,,4,30,30,29,700334,9567,97,1816,,1.02,0.53,0.53,0.51,0.63,0.19,0.12,1.22,,0,0.0,0,0.0,-2,-6.2,-2,-6.5,182133,35.1,-28945,-75.2,-246,-71.7,530,41.2
39041,5,52213,77,0,2020,4,,9,154,153,151,3883121,21698,312,1957,,0.9,0.9,0.89,0.87,1.49,0.15,0.2,1.69,,1,12.5,6,4.1,5,3.4,4,2.7,785609,25.4,-168,-0.8,-27,-8.0,343,21.3
39041,5,522130,78,0,2020,4,,9,154,153,151,3883121,21698,312,1957,,0.9,0.9,0.89,0.87,1.49,0.15,0.2,1.69,,1,12.5,6,4.1,5,3.4,4,2.7,785609,25.4,-168,-0.8,-27,-8.0,343,21.3
39041,5,5222,76,0,2020,4,,25,104,106,111,5087877,154129,4399,3658,,0.89,0.28,0.28,0.29,0.45,0.45,0.54,1.55,N,1,4.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,52222,77,0,2020,4,,4,12,13,14,377255,8725,206,2232,,1.21,0.22,0.24,0.25,0.29,0.29,0.31,1.22,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,522220,78,0,2020,4,,4,12,13,14,377255,8725,206,2232,,1.21,0.22,0.24,0.25,0.29,0.29,0.31,1.22,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,52229,77,0,2020,4,,21,92,93,97,4710622,145404,4193,3855,,0.87,0.34,0.34,0.35,0.53,0.48,0.58,1.55,,1,5.0,-151,-62.1,-152,-62.0,-146,-60.1,-1539663,-24.6,-274400,-65.4,-13668,-76.5,1882,95.4
39041,5,522291,78,0,2020,4,N,3,0,0,0,0,0,0,0,N,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,522292,78,0,2020,4,,16,83,84,88,4484128,132831,3900,4058,,1.7,0.52,0.52,0.53,0.68,0.63,0.68,1.3,,1,6.7,-148,-64.1,-150,-64.1,-145,-62.2,-1559177,-25.8,-272327,-67.2,-13629,-77.8,2060,103.1
39041,5,522298,78,0,2020,4,N,2,0,0,0,0,0,0,0,N,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,5223,76,0,2020,4,,19,329,346,350,12883786,587848,17334,2901,,1.16,1.67,1.74,1.76,2.03,3.1,3.68,1.18,N,5,35.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,52231,77,0,2020,4,,6,297,314,315,12069429,554440,16505,3008,,0.77,4.19,4.32,4.25,4.26,5.19,5.59,1.0,,1,20.0,77,35.0,91,40.8,87,38.2,7183519,147.0,261592,89.3,8384,103.2,1328,79.0
39041,5,522310,78,0,2020,4,,6,297,314,315,12069429,554440,16505,3008,,0.77,4.19,4.32,4.25,4.26,5.19,5.59,1.0,,1,20.0,77,35.0,91,40.8,87,38.2,7183519,147.0,261592,89.3,8384,103.2,1328,79.0
39041,5,52232,77,0,2020,4,N,11,0,0,0,0,0,0,0,N,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,4,57.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,522320,78,0,2020,4,N,11,0,0,0,0,0,0,0,N,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,4,57.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,52239,77,0,2020,4,N,2,0,0,0,0,0,0,0,N,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,522390,78,0,2020,4,N,2,0,0,0,0,0,0,0,N,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,523,75,0,2020,4,,93,1646,1635,1621,48277098,583241,8162,2273,,1.32,2.82,2.8,2.78,1.33,1.63,1.18,0.48,,5,5.7,-4,-0.2,-9,-0.5,-36,-2.2,1628122,3.5,-236559,-28.9,-2905,-26.2,99,4.6
39041,5,5231,76,0,2020,4,,41,597,589,585,16733754,235768,3310,2180,,1.77,2.19,2.16,2.16,1.11,1.75,1.34,0.51,,4,10.8,-4,-0.7,-7,-1.2,-10,-1.7,1271156,8.2,-21396,-8.3,-46,-1.4,189,9.5
39041,5,52311,77,0,2020,4,N,8,0,0,0,0,0,0,0,N,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,3,60.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,523110,78,0,2020,4,N,8,0,0,0,0,0,0,0,N,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,3,60.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,52312,77,0,2020,4,,30,524,516,513,13902704,210156,2963,2066,,1.76,3.06,3.01,3.01,1.62,2.35,1.88,0.54,,1,3.4,-9,-1.7,-13,-2.5,-15,-2.8,731611,5.6,-28855,-12.1,-225,-7.1,154,8.1
39041,5,523120,78,0,2020,4,,30,524,516,513,13902704,210156,2963,2066,,1.76,3.06,3.01,3.01,1.62,2.35,1.88,0.54,,1,3.4,-9,-1.7,-13,-2.5,-15,-2.8,731611,5.6,-28855,-12.1,-225,-7.1,154,8.1
39041,5,52313,77,0,2020,4,N,1,0,0,0,0,0,0,0,N,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,523130,78,0,2020,4,N,1,0,0,0,0,0,0,0,N,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,52314,77,0,2020,4,N,2,0,0,0,0,0,0,0,N,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,523140,78,0,2020,4,N,2,0,0,0,0,0,0,0,N,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,5239,76,0,2020,4,,52,1049,1046,1036,31543344,347473,4852,2325,,1.1,3.4,3.39,3.36,1.49,1.57,1.09,0.44,,1,2.0,0,0.0,-2,-0.2,-26,-2.4,356966,1.1,-215163,-38.2,-2859,-37.1,47,2.1
39041,5,52392,77,0,2020,4,N,12,0,0,0,0,0,0,0,N,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-7.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,523920,78,0,2020,4,N,12,0,0,0,0,0,0,0,N,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-7.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,52393,77,0,2020,4,N,38,0,0,0,0,0,0,0,N,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1,2.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,523930,78,0,2020,4,N,38,0,0,0,0,0,0,0,N,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1,2.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,52399,77,0,2020,4,N,2,0,0,0,0,0,0,0,N,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,523991,78,0,2020,4,N,2,0,0,0,0,0,0,0,N,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,524,75,0,2020,4,,175,2455,2456,2457,48261159,1165053,23572,1512,,1.53,1.65,1.65,1.66,1.51,1.28,1.53,0.91,,11,6.7,13,0.5,48,2.0,53,2.2,2016741,4.4,-224543,-16.2,-5727,-19.5,41,2.8
39041,5,5241,76,0,2020,4,,34,538,543,543,12324492,222603,5510,1751,,1.97,0.73,0.73,0.73,0.74,0.66,1.0,1.01,,3,9.7,-43,-7.4,-29,-5.1,-26,-4.6,1229856,11.1,38719,21.1,1723,45.5,264,17.8
39041,5,52411,77,0,2020,4,N,12,0,0,0,0,0,0,0,N,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,2,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,524113,78,0,2020,4,,6,38,38,39,1288596,13288,156,2586,,1.85,0.26,0.26,0.26,0.37,0.23,0.17,1.43,,1,20.0,-3,-7.3,-1,-2.6,-1,-2.5,342759,36.2,6384,92.5,73,88.0,767,42.2
39041,5,524114,78,0,2020,4,N,6,0,0,0,0,0,0,0,N,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,52412,77,0,2020,4,,19,459,465,465,9387924,183048,4472,1560,,1.8,1.38,1.4,1.41,1.26,1.34,2.07,0.9,,0,0.0,-24,-5.0,-12,-2.5,-8,-1.7,890708,10.5,43229,30.9,2579,136.2,192,14.0
39041,5,524126,78,0,2020,4,,14,383,391,391,8110688,92660,2263,1607,,2.11,1.35,1.39,1.39,1.29,1.0,1.79,0.94,,-2,-12.5,-20,-5.0,-8,-2.0,-4,-1.0,859969,11.9,-21983,-19.2,890,64.8,209,14.9
39041,5,524127,78,0,2020,4,N,4,0,0,0,0,0,0,0,N,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,524128,78,0,2020,4,N,1,0,0,0,0,0,0,0,N,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,52413,77,0,2020,4,N,3,0,0,0,0,0,0,0,N,5.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,524130,78,0,2020,4,N,3,0,0,0,0,0,0,0,N,5.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,5242,76,0,2020,4,,141,1917,1913,1914,35936667,942450,18062,1444,,1.45,2.57,2.57,2.58,2.34,1.64,1.83,0.91,,8,6.0,56,3.0,77,4.2,79,4.3,786885,2.2,-263262,-21.8,-7450,-29.2,-22,-1.5
39041,5,52421,77,0,2020,4,,121,1806,1802,1805,32716582,905485,17528,1395,,1.45,3.42,3.41,3.43,3.04,2.28,2.8,0.89,,2,1.7,44,2.5,64,3.7,70,4.0,45868,0.1,-275673,-23.3,-7187,-29.1,-45,-3.1
39041,5,524210,78,0,2020,4,,121,1806,1802,1805,32716582,905485,17528,1395,,1.45,3.42,3.41,3.43,3.04,2.28,2.8,0.89,,2,1.7,44,2.5,64,3.7,70,4.0,45868,0.1,-275673,-23.3,-7187,-29.1,-45,-3.1
39041,5,52429,77,0,2020,4,,20,111,111,109,3220085,36965,534,2245,,1.49,0.51,0.51,0.51,0.7,0.21,0.15,1.38,,6,42.9,12,12.1,13,13.3,9,9.0,741017,29.9,12411,50.5,-263,-33.0,319,16.6
39041,5,524291,78,0,2020,4,,6,80,78,75,2257872,13095,62,2236,,1.42,2.14,2.18,2.19,2.73,0.37,0.06,1.26,,0,0.0,0,0.0,-2,-2.5,-6,-7.4,337409,17.6,-610,-4.5,-590,-90.5,397,21.6
39041,5,524292,78,0,2020,4,N,12,0,0,0,0,0,0,0,N,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,5,71.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,524298,78,0,2020,4,N,2,0,0,0,0,0,0,0,N,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,525,75,0,2020,4,,9,5,6,8,209835,16788,453,2549,,2.31,0.42,0.5,0.66,0.44,0.4,0.42,0.83,N,3,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,5251,76,0,2020,4,N,2,0,0,0,0,0,0,0,N,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,52511,77,0,2020,4,N,1,0,0,0,0,0,0,0,N,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,525110,78,0,2020,4,N,1,0,0,0,0,0,0,0,N,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,52512,77,0,2020,4,N,1,0,0,0,0,0,0,0,N,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,525120,78,0,2020,4,N,1,0,0,0,0,0,0,0,N,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,5259,76,0,2020,4,N,7,0,0,0,0,0,0,0,N,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,3,75.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,52592,77,0,2020,4,N,5,0,0,0,0,0,0,0,N,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,3,150.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,525920,78,0,2020,4,N,5,0,0,0,0,0,0,0,N,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,3,150.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,52599,77,0,2020,4,N,2,0,0,0,0,0,0,0,N,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,525990,78,0,2020,4,N,2,0,0,0,0,0,0,0,N,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,53,74,0,2020,4,,274,861,847,820,13855836,912619,19455,1265,,1.11,0.65,0.64,0.62,0.62,0.66,0.76,0.97,,27,10.9,-116,-11.9,-135,-13.7,-143,-14.8,1806302,15.0,-132851,-12.7,-3441,-15.0,313,32.9
39041,5,531,75,0,2020,4,,244,762,753,724,12196358,849097,18173,1257,,1.14,0.74,0.73,0.7,0.68,0.77,0.9,0.94,,27,12.4,-88,-10.4,-109,-12.6,-115,-13.7,1702653,16.2,-97722,-10.3,-3351,-15.6,308,32.5
39041,5,5311,76,0,2020,4,,63,317,316,306,3599302,408318,7372,885,,0.96,0.87,0.87,0.85,0.64,1.16,1.15,0.75,,0,0.0,0,0.0,-2,-0.6,-1,-0.3,550094,18.0,69767,20.6,1254,20.5,138,18.5
39041,5,53111,77,0,2020,4,,29,98,97,100,1197807,102785,1779,937,,0.81,0.45,0.45,0.46,0.41,0.48,0.45,0.92,,0,0.0,0,0.0,-3,-3.0,5,5.3,146684,14.0,25950,33.8,1095,160.1,109,13.2
39041,5,531110,78,0,2020,4,,29,98,97,100,1197807,102785,1779,937,,0.81,0.45,0.45,0.46,0.41,0.48,0.45,0.92,,0,0.0,0,0.0,-3,-3.0,5,5.3,146684,14.0,25950,33.8,1095,160.1,109,13.2
39041,5,53112,77,0,2020,4,,17,184,186,176,2126261,249811,4473,899,,1.18,2.16,2.2,2.09,1.09,3.46,3.55,0.51,,0,0.0,-1,-0.5,0,0.0,-4,-2.2,369694,21.0,41535,19.9,854,23.6,163,22.1
39041,5,531120,78,0,2020,4,,17,184,186,176,2126261,249811,4473,899,,1.18,2.16,2.2,2.09,1.09,3.46,3.55,0.51,,0,0.0,-1,-0.5,0,0.0,-4,-2.2,369694,21.0,41535,19.9,854,23.6,163,22.1
39041,5,53113,77,0,2020,4,,14,25,24,21,165010,25180,360,544,,1.49,0.72,0.69,0.6,0.43,0.66,0.53,0.63,,1,7.7,2,8.7,3,14.3,0,0.0,23883,16.9,2392,10.5,-227,-38.7,43,8.6
39041,5,531130,78,0,2020,4,,14,25,24,21,165010,25180,360,544,,1.49,0.72,0.69,0.6,0.43,0.66,0.53,0.63,,1,7.7,2,8.7,3,14.3,0,0.0,23883,16.9,2392,10.5,-227,-38.7,43,8.6
39041,5,53119,77,0,2020,4,,3,10,9,9,110224,30542,760,908,,0.52,0.4,0.36,0.36,0.32,1.22,1.6,0.86,,-1,-25.0,-1,-9.1,-2,-18.2,-2,-18.2,9833,9.8,-110,-0.4,-468,-38.1,206,29.3
39041,5,531190,78,0,2020,4,,3,10,9,9,110224,30542,760,908,,0.52,0.4,0.36,0.36,0.32,1.22,1.6,0.86,,-1,-25.0,-1,-9.1,-2,-18.2,-2,-18.2,9833,9.8,-110,-0.4,-468,-38.1,206,29.3
39041,5,5312,76,0,2020,4,,111,160,159,154,3281986,210267,5713,1601,,1.4,0.75,0.75,0.71,0.71,0.75,1.16,0.96,,21,23.3,22,15.9,13,8.9,13,9.2,1287692,64.6,21289,11.3,198,3.6,518,47.8
39041,5,53121,77,0,2020,4,,111,160,159,154,3281986,210267,5713,1601,,1.4,0.75,0.75,0.71,0.71,0.75,1.16,0.96,,21,23.3,22,15.9,13,8.9,13,9.2,1287692,64.6,21289,11.3,198,3.6,518,47.8
39041,5,531210,78,0,2020,4,,111,160,159,154,3281986,210267,5713,1601,,1.4,0.75,0.75,0.71,0.71,0.75,1.16,0.96,,21,23.3,22,15.9,13,8.9,13,9.2,1287692,64.6,21289,11.3,198,3.6,518,47.8
39041,5,5313,76,0,2020,4,,70,285,278,264,5315070,230512,5088,1483,,1.0,0.63,0.61,0.58,0.69,0.49,0.57,1.14,,6,9.4,-110,-27.8,-120,-30.2,-127,-32.5,-135133,-2.5,-188778,-45.0,-4803,-48.6,421,39.6
39041,5,53131,77,0,2020,4,,56,250,242,226,4336386,215649,4793,1394,,1.12,0.64,0.62,0.58,0.71,0.55,0.65,1.16,,4,7.7,-111,-30.7,-120,-33.1,-130,-36.5,-150969,-3.4,-169221,-44.0,-4274,-47.1,434,45.2
39041,5,531311,78,0,2020,4,,48,194,184,167,3220386,181726,4145,1364,,1.28,0.67,0.64,0.58,0.83,0.57,0.69,1.32,,6,14.3,-103,-34.7,-113,-38.0,-123,-42.4,-124548,-3.7,-147345,-44.8,-3677,-47.0,491,56.2
39041,5,531312,78,0,2020,4,,8,56,58,59,1116000,33923,648,1489,,0.64,0.57,0.59,0.6,0.51,0.45,0.45,0.87,,-2,-20.0,-8,-12.5,-7,-10.8,-7,-10.6,-26421,-2.3,-21876,-39.2,-597,-48.0,137,10.1
39041,5,53132,77,0,2020,4,,7,10,10,10,153137,0,0,1178,,0.92,0.47,0.47,0.46,0.41,0.0,0.0,0.87,,0,0.0,2,25.0,1,11.1,2,25.0,17770,13.1,-2500,-100.0,-13,-100.0,-72,-5.8
39041,5,531320,78,0,2020,4,,7,10,10,10,153137,0,0,1178,,0.92,0.47,0.47,0.46,0.41,0.0,0.0,0.87,,0,0.0,2,25.0,1,11.1,2,25.0,17770,13.1,-2500,-100.0,-13,-100.0,-72,-5.8
39041,5,53139,77,0,2020,4,,7,25,26,28,825547,14863,295,2412,,0.55,0.56,0.58,0.62,0.69,0.28,0.26,1.17,,2,40.0,-1,-3.8,-1,-3.7,1,3.7,-1934,-0.2,-17057,-53.4,-516,-63.6,25,1.0
39041,5,531390,78,0,2020,4,,7,25,26,28,825547,14863,295,2412,,0.55,0.56,0.58,0.62,0.69,0.28,0.26,1.17,,2,40.0,-1,-3.8,-1,-3.7,1,3.7,-1934,-0.2,-17057,-53.4,-516,-63.6,25,1.0
39041,5,532,75,0,2020,4,,25,89,84,86,1427748,56412,1090,1272,,0.81,0.31,0.3,0.3,0.34,0.21,0.21,1.13,,0,0.0,-30,-25.2,-27,-24.3,-29,-25.2,80207,6.0,-40139,-41.6,-265,-19.6,371,41.2
39041,5,5321,76,0,2020,4,,9,37,34,38,678112,29119,573,1436,,0.95,0.34,0.31,0.35,0.48,0.28,0.38,1.46,,0,0.0,11,42.3,14,70.0,16,72.7,387051,133.0,11772,67.9,330,135.8,448,45.3
39041,5,53211,77,0,2020,4,N,4,0,0,0,0,0,0,0,N,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,532111,78,0,2020,4,N,4,0,0,0,0,0,0,0,N,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,53212,77,0,2020,4,N,5,0,0,0,0,0,0,0,N,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,532120,78,0,2020,4,N,5,0,0,0,0,0,0,0,N,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,5322,76,0,2020,4,,6,13,11,8,93203,14203,400,672,,0.59,0.18,0.16,0.12,0.11,0.19,0.25,0.74,,-2,-25.0,-36,-73.5,-37,-77.1,-40,-83.3,-276835,-74.8,-36899,-72.2,-418,-51.1,83,14.1
39041,5,53228,77,0,2020,4,,6,13,11,8,93203,14203,400,672,,0.65,0.2,0.17,0.13,0.12,0.2,0.26,0.74,,-2,-25.0,-36,-73.5,-37,-77.1,-40,-83.3,-276835,-74.8,-36899,-72.2,-418,-51.1,83,14.1
39041,5,532281,78,0,2020,4,N,1,0,0,0,0,0,0,0,N,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,532289,78,0,2020,4,N,5,0,0,0,0,0,0,0,N,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,-2,-28.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,5324,76,0,2020,4,,10,39,39,40,656433,13090,117,1284,,1.07,0.44,0.44,0.46,0.38,0.18,0.07,0.86,,2,25.0,-5,-11.4,-4,-9.3,-5,-11.1,-30009,-4.4,-15012,-53.4,-177,-60.2,84,7.0
39041,5,53241,77,0,2020,4,N,4,0,0,0,0,0,0,0,N,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1,33.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,532411,78,0,2020,4,N,1,0,0,0,0,0,0,0,N,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,532412,78,0,2020,4,N,3,0,0,0,0,0,0,0,N,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,53242,77,0,2020,4,N,2,0,0,0,0,0,0,0,N,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,532420,78,0,2020,4,N,2,0,0,0,0,0,0,0,N,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,53249,77,0,2020,4,,4,10,10,10,284184,2001,54,2186,,0.85,0.29,0.29,0.29,0.46,0.06,0.07,1.6,N,1,33.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,532490,78,0,2020,4,,4,10,10,10,284184,2001,54,2186,,0.85,0.29,0.29,0.29,0.46,0.06,0.07,1.6,N,1,33.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39041,5,533,75,0,2020,4,,5,10,10,10,231730,7110,192,1783,,2.67,0.79,0.79,0.78,0.57,0.69,0.9,0.73,,0,0.0,2,25.0,1,11.1,1,11.1,23442,11.3,5010,238.6,175,1029.4,-66,-3.6
39041,5,5331,76,0,2020,4,,5,10,10,10,231730,7110,192,1783,,2.67,0.79,0.79,0.78,0.57,0.69,0.9,0.73,,0,0.0,2,25.0,1,11.1,1,11.1,23442,11.3,5010,238.6,175,1029.4,-66,-3.6
39041,5,53311,77,0,2020,4,,5,10,10,10,231730,7110,192,1783,,2.67,0.79,0.79,0.78,0.57,0.69,0.9,0.73,,0,0.0,2,25.0,1,11.1,1,11.1,23442,11.3,5010,238.6,175,1029.4,-66,-3.6
